host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
66406177,1.27355,103.84445,30,1,0.88,274,198,3,2,True,False,False,207.91666666666666
90613922,1.30239,103.84935,4,14,1.2,10,256,0,2,True,False,False,188.51497005988023
8948251,1.2845,103.84307,30,0,0.0,83,326,3,1,False,True,False,141.7289719626168
209913841,1.32659,103.84914,15,1,0.67,157,342,0,1,True,False,False,177.3125
138649185,1.29496,103.88451,30,0,0.0,76,364,6,4,True,False,False,152.89
29420853,1.27237,103.83233,30,0,0.0,141,365,3,4,True,False,False,150.39755351681958
8492007,1.29966,103.85162,3,0,0.0,203,261,0,3,True,False,False,188.51497005988023
119530352,1.30749,103.83489,6,1,0.07,6,334,0,0,True,False,False,291.5652173913044
261743004,1.31023,103.85367,2,4,1.56,1,0,0,0,False,True,False,188.51497005988023
10861133,1.31408,103.85868,1,4,0.1,11,365,0,0,False,True,False,159.83821478382148
220918641,1.32205,103.84736,2,6,1.55,14,310,0,1,True,False,False,177.3125
209913841,1.31523,103.89751,2,0,0.0,157,45,6,1,True,False,False,168.67319277108433
646629,1.28309,103.84457,1,11,0.56,15,360,3,0,False,False,True,141.7289719626168
267763952,1.28644,103.83365,30,0,0.0,31,254,3,3,True,False,False,150.39755351681958
97206233,1.30389,103.83494,1,44,1.3,10,334,3,4,False,True,False,291.5652173913044
14521708,1.28381,103.84429,5,20,0.61,67,44,3,3,True,False,False,141.7289719626168
61230299,1.28116,103.85169,11,6,0.41,1,334,3,4,True,False,False,207.91666666666666
57120590,1.28117,103.85316,30,0,0.0,2,26,3,3,True,False,False,207.91666666666666
61619807,1.29706,103.83964,2,22,0.95,27,341,3,4,False,True,False,167.0909090909091
33189209,1.32322,103.85158,3,21,0.51,23,43,0,1,True,False,False,177.3125
21863896,1.30876,103.88026,3,4,0.12,2,0,6,1,True,False,False,168.67319277108433
209913841,1.30114,103.85114,3,2,1.28,157,255,0,1,True,False,False,188.51497005988023
48307592,1.30474,103.78499,30,1,0.52,4,358,2,0,False,True,False,140.9673913043478
219550151,1.31538,103.89852,5,0,0.0,113,51,6,4,True,False,False,168.67319277108433
43228625,1.30397,103.84928,1,11,0.25,14,350,0,0,False,False,True,188.51497005988023
17404486,1.30996,103.90159,2,76,2.06,9,135,6,4,True,False,False,168.67319277108433
278109833,1.28423,103.83377,3,0,0.0,31,57,3,4,True,False,False,150.39755351681958
66406177,1.33148,103.86693,30,0,0.0,274,240,0,3,True,False,False,179.0
264230720,1.28781,103.8496,1,5,1.85,8,339,3,0,False,True,False,184.59677419354838
90604639,1.30743,103.90046,2,59,1.91,9,149,6,1,True,False,False,152.89
43056052,1.27341,103.84485,30,5,0.11,13,0,3,3,True,False,False,207.91666666666666
239242652,1.28329,103.83375,2,4,0.74,25,333,3,4,True,False,False,150.39755351681958
56351477,1.27583,103.83579,2,2,0.08,2,0,3,0,False,True,False,150.39755351681958
5184040,1.29652,103.82925,2,31,3.91,4,29,3,1,False,True,False,210.3684210526316
159804766,1.29526,103.8279,14,0,0.0,79,325,3,1,True,False,False,210.3684210526316
141470884,1.29785,103.8884,1,1,0.05,2,178,6,1,False,True,False,152.89
36711187,1.28207,103.78696,3,0,0.0,1,0,2,3,True,False,False,140.9673913043478
31464513,1.31273,103.8812,5,1,0.09,114,321,6,2,True,False,False,168.67319277108433
107540964,1.30339,103.89628,30,1,0.05,1,90,6,0,False,True,False,152.89
19177258,1.29959,103.85809,1,1,1.0,2,0,0,3,False,True,False,207.91666666666666
225311799,1.28332,103.83335,2,15,2.63,30,331,3,4,True,False,False,150.39755351681958
24711090,1.30024,103.82483,1,0,0.0,1,0,3,4,False,True,False,167.0909090909091
8492007,1.31974,103.85205,10,2,0.11,203,365,0,1,True,False,False,177.3125
168659658,1.33025,103.86734,3,11,2.12,9,77,0,3,True,False,False,179.0
201775246,1.31127,103.8617,18,1,0.22,48,359,0,1,False,True,False,159.83821478382148
2413412,1.28384,103.84152,30,1,1.0,112,356,3,1,False,True,False,141.7289719626168
256628983,1.32634,103.85041,30,3,0.73,2,137,0,3,True,False,False,177.3125
219550151,1.2947,103.84318,5,0,0.0,113,365,3,1,True,False,False,211.0
108773366,1.30914,103.86304,1,2,0.97,109,164,0,2,False,False,True,159.83821478382148
27289700,1.35613,103.84983,1,0,0.0,2,362,4,0,False,True,False,151.525
8492007,1.32991,103.86901,7,0,0.0,203,263,0,2,True,False,False,179.0
86278590,1.29597,103.82883,2,46,1.25,1,43,3,4,True,False,False,210.3684210526316
201775246,1.2852,103.84314,30,0,0.0,48,289,3,0,False,True,False,141.7289719626168
90613922,1.31102,103.85338,3,31,2.16,10,0,0,2,True,False,False,188.51497005988023
1439258,1.28146,103.78597,1,1,1.0,32,338,2,1,False,True,False,140.9673913043478
10307677,1.3377,103.88248,5,2,0.05,2,0,6,3,True,False,False,179.0
162089456,1.30453,103.83638,30,7,0.41,2,365,3,4,False,True,False,188.13186813186815
38934778,1.35189,103.83481,2,9,1.48,3,50,0,3,False,True,False,151.525
8492007,1.29331,103.84123,5,0,0.0,203,287,3,1,True,False,False,167.0909090909091
273460403,1.33109,103.86784,30,0,0.0,1,90,0,0,False,True,False,179.0
43056052,1.31447,103.88143,30,2,0.04,13,0,6,3,True,False,False,168.67319277108433
80570036,1.31373,103.87619,1,6,1.54,22,134,6,1,True,False,False,168.67319277108433
195325602,1.28467,103.83495,7,1,0.16,6,354,3,0,False,True,False,150.39755351681958
229339,1.28343,103.8314,1,6,0.14,26,312,3,4,True,False,False,150.39755351681958
18618387,1.27993,103.78559,1,16,0.96,18,339,2,3,False,True,False,140.9673913043478
20892518,1.3107,103.88739,7,0,0.0,1,0,6,0,False,True,False,168.67319277108433
173904781,1.32014,103.85187,30,0,0.0,8,270,0,0,False,True,False,177.3125
8948251,1.28556,103.84198,30,0,0.0,83,355,3,1,False,True,False,141.7289719626168
138649185,1.32255,103.81433,5,0,0.0,76,364,2,2,True,False,False,210.3684210526316
45364760,1.29808,103.88788,5,3,1.29,1,154,6,3,False,True,False,152.89
31464513,1.31544,103.85736,5,0,0.0,114,279,0,4,True,False,False,159.83821478382148
